# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	975365	975910	+	WP_115676123.1	WP_115676123.1		DUF2058 domain-containing protein			H7A86_RS04015	546	181	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	975968	976525	+							H7A86_RS04020	558		old_locus_tag=XSP_000811
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	975968	976525	+	WP_119130746.1	WP_119130746.1		DUF3228 family protein			H7A86_RS04020	558	185	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	976758	978200	-					ahcY		H7A86_RS04025	1443		old_locus_tag=XSP_000812
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	976758	978200	-	WP_115676125.1	WP_115676125.1		adenosylhomocysteinase	ahcY		H7A86_RS04025	1443	480	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	978470	980998	+							H7A86_RS04030	2529		old_locus_tag=XSP_000813
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	978470	980998	+	WP_119130747.1	WP_119130747.1		prolyl oligopeptidase family serine peptidase			H7A86_RS04030	2529	842	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	981435	984149	+					ppc		H7A86_RS04035	2715		old_locus_tag=XSP_000814
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	981435	984149	+	WP_119130748.1	WP_119130748.1		phosphoenolpyruvate carboxylase	ppc		H7A86_RS04035	2715	904	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	984268	984840	+							H7A86_RS04040	573		old_locus_tag=XSP_000815
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	984268	984840	+	WP_119130749.1	WP_119130749.1		TetR/AcrR family transcriptional regulator			H7A86_RS04040	573	190	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	984837	985874	+							H7A86_RS04045	1038		old_locus_tag=XSP_000816
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	984837	985874	+	WP_119130750.1	WP_119130750.1		DUF4105 domain-containing protein			H7A86_RS04045	1038	345	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	985871	987892	+							H7A86_RS04050	2022		old_locus_tag=XSP_000817
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	985871	987892	+	WP_119130751.1	WP_119130751.1		alpha/beta fold hydrolase			H7A86_RS04050	2022	673	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	988225	989613	+							H7A86_RS04055	1389		old_locus_tag=XSP_000818
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	988225	989613	+	WP_232099241.1	WP_232099241.1		histidine-type phosphatase			H7A86_RS04055	1389	462	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	990394	991605	-					metK		H7A86_RS04060	1212		old_locus_tag=XSP_000819
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	990394	991605	-	WP_104584603.1	WP_104584603.1		methionine adenosyltransferase	metK		H7A86_RS04060	1212	403	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	992051	992857	+							H7A86_RS04065	807		old_locus_tag=XSP_000820
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	992051	992857	+	WP_119129641.1	WP_119129641.1		UDP-2,3-diacylglucosamine diphosphatase			H7A86_RS04065	807	268	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	993081	994169	+							H7A86_RS04070	1089		old_locus_tag=XSP_000821
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	993081	994169	+	WP_119129642.1	WP_119129642.1		metal-dependent hydrolase			H7A86_RS04070	1089	362	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	994228	995055	-							H7A86_RS04075	828		old_locus_tag=XSP_000822
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	994228	995055	-	WP_119130754.1	WP_119130754.1		methyltransferase domain-containing protein			H7A86_RS04075	828	275	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	995084	996082	-					dusB		H7A86_RS04080	999		old_locus_tag=XSP_000823
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	995084	996082	-	WP_119130755.1	WP_119130755.1		tRNA dihydrouridine synthase DusB	dusB		H7A86_RS04080	999	332	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	996609	997565	-							H7A86_RS04085	957		old_locus_tag=XSP_000824
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	996609	997565	-	WP_104584613.1	WP_104584613.1		ribokinase			H7A86_RS04085	957	318	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	997643	998941	-							H7A86_RS04090	1299		old_locus_tag=XSP_000825
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	997643	998941	-	WP_016903833.1	WP_016903833.1		nucleoside transporter NupC			H7A86_RS04090	1299	432	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1000293	1001261	+							H7A86_RS04095	969		old_locus_tag=XSP_000826
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1000293	1001261	+	WP_115676145.1	WP_115676145.1		aldo/keto reductase			H7A86_RS04095	969	322	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1001574	1001813	+							H7A86_RS04100	240		old_locus_tag=XSP_000827
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1001574	1001813	+	WP_024938306.1	WP_024938306.1		hemin uptake protein HemP			H7A86_RS04100	240	79	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1001966	1004197	+							H7A86_RS04105	2232		old_locus_tag=XSP_000828
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1001966	1004197	+	WP_119130756.1	WP_119130756.1		TonB-dependent hemoglobin/transferrin/lactoferrin family receptor			H7A86_RS04105	2232	743	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1004203	1004835	+							H7A86_RS04110	633		old_locus_tag=XSP_000829
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1004203	1004835	+	WP_119130757.1	WP_119130757.1		Hemin transport protein			H7A86_RS04110	633	210	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1004864	1005787	+							H7A86_RS04115	924		old_locus_tag=XSP_000830
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1004864	1005787	+	WP_119130758.1	WP_119130758.1		hypothetical protein			H7A86_RS04115	924	307	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1006191	1006544	-							H7A86_RS04120	354		old_locus_tag=XSP_000831
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1006191	1006544	-	WP_024938302.1	WP_024938302.1		DMT family protein			H7A86_RS04120	354	117	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1006731	1007615	-							H7A86_RS04125	885		old_locus_tag=XSP_000832
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1006731	1007615	-	WP_119129651.1	WP_119129651.1		ABC transporter permease			H7A86_RS04125	885	294	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1007612	1008451	-							H7A86_RS04130	840		old_locus_tag=XSP_000833
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1007612	1008451	-	WP_115676154.1	WP_115676154.1		ABC transporter ATP-binding protein			H7A86_RS04130	840	279	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1008455	1009501	-							H7A86_RS04135	1047		old_locus_tag=XSP_000834
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1008455	1009501	-	WP_119130759.1	WP_119130759.1		ABC transporter substrate-binding protein			H7A86_RS04135	1047	348	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1009587	1010504	-							H7A86_RS04140	918		old_locus_tag=XSP_000835
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1009587	1010504	-	WP_119130760.1	WP_119130760.1		TauD/TfdA family dioxygenase			H7A86_RS04140	918	305	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1010700	1013183	-							H7A86_RS04145	2484		old_locus_tag=XSP_000836
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1010700	1013183	-	WP_119130761.1	WP_119130761.1		FtsX-like permease family protein			H7A86_RS04145	2484	827	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1013180	1013779	-							H7A86_RS04150	600		old_locus_tag=XSP_000837
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1013180	1013779	-	WP_119130762.1	WP_119130762.1		ATP-binding cassette domain-containing protein			H7A86_RS04150	600	199	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1013889	1014557	+							H7A86_RS04155	669		old_locus_tag=XSP_000838
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1013889	1014557	+	WP_180708127.1	WP_180708127.1		arylesterase			H7A86_RS04155	669	222	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1014662	1015375	+							H7A86_RS04160	714		old_locus_tag=XSP_000839
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1014662	1015375	+	WP_002811889.1	WP_002811889.1		response regulator transcription factor			H7A86_RS04160	714	237	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1015520	1016791	+							H7A86_RS04165	1272		old_locus_tag=XSP_000840
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1015520	1016791	+	WP_119130763.1	WP_119130763.1		HAMP domain-containing histidine kinase			H7A86_RS04165	1272	423	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1017022	1017723	-							H7A86_RS04170	702		old_locus_tag=XSP_000841
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1017022	1017723	-	WP_104649655.1	WP_104649655.1		GDSL-type esterase/lipase family protein			H7A86_RS04170	702	233	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1018044	1018424	+							H7A86_RS04175	381		old_locus_tag=XSP_000842
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1018044	1018424	+	WP_119130764.1	WP_119130764.1		diacylglycerol kinase			H7A86_RS04175	381	126	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1018683	1019315	+							H7A86_RS04180	633		old_locus_tag=XSP_000843
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1018683	1019315	+	WP_119130933.1	WP_119130933.1		LemA family protein			H7A86_RS04180	633	210	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1019343	1020242	+							H7A86_RS04185	900		old_locus_tag=XSP_000844
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1019343	1020242	+	WP_115676158.1	WP_115676158.1		TPM domain-containing protein			H7A86_RS04185	900	299	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1020242	1020733	+							H7A86_RS04190	492		old_locus_tag=XSP_000845
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1020242	1020733	+	WP_164739227.1	WP_164739227.1		TPM domain-containing protein			H7A86_RS04190	492	163	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1020788	1021678	+					lgt		H7A86_RS04195	891		old_locus_tag=XSP_000846
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1020788	1021678	+	WP_119130767.1	WP_119130767.1		prolipoprotein diacylglyceryl transferase	lgt		H7A86_RS04195	891	296	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1021675	1022469	+							H7A86_RS04200	795		old_locus_tag=XSP_000847
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1021675	1022469	+	WP_104649447.1	WP_104649447.1		thymidylate synthase			H7A86_RS04200	795	264	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1022536	1023030	+							H7A86_RS04205	495		old_locus_tag=XSP_000848
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1022536	1023030	+	WP_119130768.1	WP_119130768.1		dihydrofolate reductase			H7A86_RS04205	495	164	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1023104	1024066	-							H7A86_RS04210	963		old_locus_tag=XSP_000849
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1023104	1024066	-	WP_104584972.1	WP_104584972.1		symmetrical bis(5'-nucleosyl)-tetraphosphatase			H7A86_RS04210	963	320	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1024095	1024478	-					apaG		H7A86_RS04215	384		old_locus_tag=XSP_000850
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1024095	1024478	-	WP_104532996.1	WP_104532996.1		Co2+/Mg2+ efflux protein ApaG	apaG		H7A86_RS04215	384	127	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1024515	1025303	-					rsmA		H7A86_RS04220	789		old_locus_tag=XSP_000851
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1024515	1025303	-	WP_104584976.1	WP_104584976.1		16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase RsmA	rsmA		H7A86_RS04220	789	262	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1025417	1026385	-					pdxA		H7A86_RS04225	969		old_locus_tag=XSP_000852
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1025417	1026385	-	WP_119130769.1	WP_119130769.1		4-hydroxythreonine-4-phosphate dehydrogenase PdxA	pdxA		H7A86_RS04225	969	322	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1026390	1027781	-							H7A86_RS04230	1392		old_locus_tag=XSP_000853
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1026390	1027781	-	WP_104584983.1	WP_104584983.1		peptidylprolyl isomerase			H7A86_RS04230	1392	463	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1027778	1030210	-					lptD		H7A86_RS04235	2433		old_locus_tag=XSP_000854
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1027778	1030210	-	WP_104584987.1	WP_104584987.1		LPS-assembly protein LptD	lptD		H7A86_RS04235	2433	810	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1030336	1031244	-							H7A86_RS04240	909		old_locus_tag=XSP_000855
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1030336	1031244	-	WP_104584989.1	WP_104584989.1		histone deacetylase family protein			H7A86_RS04240	909	302	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1031282	1031839	-							H7A86_RS04245	558		old_locus_tag=XSP_000856
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1031282	1031839	-	WP_119130770.1	WP_119130770.1		cob(I)yrinic acid a,c-diamide adenosyltransferase			H7A86_RS04245	558	185	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1031841	1032419	-							H7A86_RS04250	579		old_locus_tag=XSP_000857
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1031841	1032419	-	WP_119130771.1	WP_119130771.1		hypothetical protein			H7A86_RS04250	579	192	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1032707	1033915	+					ubiH		H7A86_RS04255	1209		old_locus_tag=XSP_000858
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1032707	1033915	+	WP_119130772.1	WP_119130772.1		2-octaprenyl-6-methoxyphenyl hydroxylase	ubiH		H7A86_RS04255	1209	402	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1033912	1035093	+							H7A86_RS04260	1182		old_locus_tag=XSP_000859
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1033912	1035093	+	WP_119130773.1	WP_119130773.1		UbiH/UbiF family hydroxylase			H7A86_RS04260	1182	393	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1035209	1035931	+							H7A86_RS04265	723		old_locus_tag=XSP_000860
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1035209	1035931	+	WP_104649456.1	WP_104649456.1		alpha/beta hydrolase			H7A86_RS04265	723	240	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1036014	1036445	+							H7A86_RS04270	432		old_locus_tag=XSP_000861
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1036014	1036445	+	WP_119130774.1	WP_119130774.1		nuclear transport factor 2 family protein			H7A86_RS04270	432	143	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1036574	1037608	+							H7A86_RS04275	1035		old_locus_tag=XSP_000862
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1036574	1037608	+	WP_119130775.1	WP_119130775.1		transporter			H7A86_RS04275	1035	344	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1037805	1038479	-							H7A86_RS04280	675		old_locus_tag=XSP_000863
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1037805	1038479	-	WP_104585007.1	WP_104585007.1		GntR family transcriptional regulator			H7A86_RS04280	675	224	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1038715	1039620	+							H7A86_RS04285	906		old_locus_tag=XSP_000864
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1038715	1039620	+	WP_115676184.1	WP_115676184.1		gallate dioxygenase			H7A86_RS04285	906	301	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1039631	1039990	+							H7A86_RS04290	360		old_locus_tag=XSP_000865
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1039631	1039990	+	WP_039523676.1	WP_039523676.1		protocatechuate 3,4-dioxygenase			H7A86_RS04290	360	119	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1040057	1041058	+							H7A86_RS04295	1002		old_locus_tag=XSP_000866
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1040057	1041058	+	WP_104585011.1	WP_104585011.1		LysR substrate-binding domain-containing protein			H7A86_RS04295	1002	333	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1041245	1042723	-							H7A86_RS04300	1479		old_locus_tag=XSP_000867
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1041245	1042723	-	WP_119130776.1	WP_119130776.1		AMP-binding protein			H7A86_RS04300	1479	492	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1042930	1044399	-							H7A86_RS04305	1470		old_locus_tag=XSP_000868
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1042930	1044399	-	WP_119130777.1	WP_119130777.1		aldehyde dehydrogenase			H7A86_RS04305	1470	489	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1044483	1045310	-							H7A86_RS04310	828		old_locus_tag=XSP_000869
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1044483	1045310	-	WP_016900748.1	WP_016900748.1		p-hydroxycinnamoyl CoA hydratase/lyase			H7A86_RS04310	828	275	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	1045345	1045818	-							H7A86_RS04315	474		old_locus_tag=XSP_000870
