# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	868818	869471	+	WP_159406662.1	WP_159406662.1		lipoprotein insertase outer membrane protein LolB	lolB		EBN15_RS03685	654	217	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	869453	870328	+					ispE		EBN15_RS03690	876		old_locus_tag=EBN15_03660
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	869453	870328	+	WP_159406663.1	WP_159406663.1		4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase	ispE		EBN15_RS03690	876	291	
gene	tRNA	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	870341	870417	+							EBN15_RS03695	77		old_locus_tag=EBN15_03665
tRNA		GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	870341	870417	+				tRNA-Gln			EBN15_RS03695	77		anticodon=TTG
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	870504	871463	+							EBN15_RS03700	960		old_locus_tag=EBN15_03670
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	870504	871463	+	WP_104602618.1	WP_104602618.1		ribose-phosphate diphosphokinase			EBN15_RS03700	960	319	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	871575	872210	+							EBN15_RS03705	636		old_locus_tag=EBN15_03675
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	871575	872210	+	WP_104602617.1	WP_104602617.1		50S ribosomal protein L25/general stress protein Ctc			EBN15_RS03705	636	211	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	872261	872839	+					pth		EBN15_RS03710	579		old_locus_tag=EBN15_03680
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	872261	872839	+	WP_104602719.1	WP_104602719.1		aminoacyl-tRNA hydrolase	pth		EBN15_RS03710	579	192	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	872919	874010	+					ychF		EBN15_RS03715	1092		old_locus_tag=EBN15_03685
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	872919	874010	+	WP_159406664.1	WP_159406664.1		redox-regulated ATPase YchF	ychF		EBN15_RS03715	1092	363	
gene	tRNA	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	874163	874248	+							EBN15_RS03720	86		old_locus_tag=EBN15_03690
tRNA		GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	874163	874248	+				tRNA-Tyr			EBN15_RS03720	86		anticodon=GTA
gene	tRNA	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	874278	874351	+							EBN15_RS03725	74		old_locus_tag=EBN15_03695
tRNA		GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	874278	874351	+				tRNA-Gly			EBN15_RS03725	74		anticodon=TCC
gene	tRNA	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	874385	874460	+							EBN15_RS03730	76		old_locus_tag=EBN15_03700
tRNA		GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	874385	874460	+				tRNA-Thr			EBN15_RS03730	76		anticodon=GGT
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	874507	875697	+					tuf		EBN15_RS03735	1191		old_locus_tag=EBN15_03705
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	874507	875697	+	WP_159406665.1	WP_159406665.1		elongation factor Tu	tuf		EBN15_RS03735	1191	396	
gene	tRNA	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	875803	875878	+							EBN15_RS03740	76		old_locus_tag=EBN15_03710
tRNA		GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	875803	875878	+				tRNA-Trp			EBN15_RS03740	76		anticodon=CCA
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	875928	876338	+					secE		EBN15_RS03745	411		old_locus_tag=EBN15_03715
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	875928	876338	+	WP_104544236.1	WP_104544236.1		preprotein translocase subunit SecE	secE		EBN15_RS03745	411	136	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	876352	876909	+					nusG		EBN15_RS03750	558		old_locus_tag=EBN15_03720
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	876352	876909	+	WP_104605365.1	WP_104605365.1		transcription termination/antitermination protein NusG	nusG		EBN15_RS03750	558	185	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	877109	877537	+					rplK		EBN15_RS03755	429		old_locus_tag=EBN15_03725
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	877109	877537	+	WP_104588956.1	WP_104588956.1		50S ribosomal protein L11	rplK		EBN15_RS03755	429	142	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	877541	878239	+					rplA		EBN15_RS03760	699		old_locus_tag=EBN15_03730
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	877541	878239	+	WP_003486747.1	WP_003486747.1		50S ribosomal protein L1	rplA		EBN15_RS03760	699	232	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	878787	879320	+					rplJ		EBN15_RS03765	534		old_locus_tag=EBN15_03735
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	878787	879320	+	WP_104605367.1	WP_104605367.1		50S ribosomal protein L10	rplJ		EBN15_RS03765	534	177	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	879375	879740	+					rplL		EBN15_RS03770	366		old_locus_tag=EBN15_03740
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	879375	879740	+	WP_104605369.1	WP_104605369.1		50S ribosomal protein L7/L12	rplL		EBN15_RS03770	366	121	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	880093	884244	+					rpoB		EBN15_RS03775	4152		old_locus_tag=EBN15_03745
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	880093	884244	+	WP_104605371.1	WP_104605371.1		DNA-directed RNA polymerase subunit beta	rpoB		EBN15_RS03775	4152	1383	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	884369	888586	+					rpoC		EBN15_RS03780	4218		old_locus_tag=EBN15_03750
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	884369	888586	+	WP_104605373.1	WP_104605373.1		DNA-directed RNA polymerase subunit beta'	rpoC		EBN15_RS03780	4218	1405	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	888807	889181	+					rpsL		EBN15_RS03785	375		old_locus_tag=EBN15_03755
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	888807	889181	+	WP_003469157.1	WP_003469157.1		30S ribosomal protein S12	rpsL		EBN15_RS03785	375	124	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	889194	889661	+					rpsG		EBN15_RS03790	468		old_locus_tag=EBN15_03760
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	889194	889661	+	WP_005993356.1	WP_005993356.1		30S ribosomal protein S7	rpsG		EBN15_RS03790	468	155	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	889798	891915	+					fusA		EBN15_RS03795	2118		old_locus_tag=EBN15_03765
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	889798	891915	+	WP_104605375.1	WP_104605375.1		elongation factor G	fusA		EBN15_RS03795	2118	705	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	891962	893152	+					tuf		EBN15_RS03800	1191		old_locus_tag=EBN15_03770
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	891962	893152	+	WP_159406666.1	WP_159406666.1		elongation factor Tu	tuf		EBN15_RS03800	1191	396	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	893604	893915	+					rpsJ		EBN15_RS03805	312		old_locus_tag=EBN15_03775
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	893604	893915	+	WP_003486723.1	WP_003486723.1		30S ribosomal protein S10	rpsJ		EBN15_RS03805	312	103	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	893927	894577	+					rplC		EBN15_RS03810	651		old_locus_tag=EBN15_03780
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	893927	894577	+	WP_005993363.1	WP_005993363.1		50S ribosomal protein L3	rplC		EBN15_RS03810	651	216	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	894590	895195	+					rplD		EBN15_RS03815	606		old_locus_tag=EBN15_03785
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	894590	895195	+	WP_010371054.1	WP_010371054.1		50S ribosomal protein L4	rplD		EBN15_RS03815	606	201	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	895192	895491	+					rplW		EBN15_RS03820	300		old_locus_tag=EBN15_03790
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	895192	895491	+	WP_002811694.1	WP_002811694.1		50S ribosomal protein L23	rplW		EBN15_RS03820	300	99	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	895502	896329	+					rplB		EBN15_RS03825	828		old_locus_tag=EBN15_03795
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	895502	896329	+	WP_003486715.1	WP_003486715.1		50S ribosomal protein L2	rplB		EBN15_RS03825	828	275	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	896336	896605	+					rpsS		EBN15_RS03830	270		old_locus_tag=EBN15_03800
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	896336	896605	+	WP_104604116.1	WP_104604116.1		30S ribosomal protein S19	rpsS		EBN15_RS03830	270	89	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	896618	896953	+					rplV		EBN15_RS03835	336		old_locus_tag=EBN15_03805
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	896618	896953	+	WP_003486710.1	WP_003486710.1		50S ribosomal protein L22	rplV		EBN15_RS03835	336	111	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	896971	897705	+					rpsC		EBN15_RS03840	735		old_locus_tag=EBN15_03810
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	896971	897705	+	WP_104584652.1	WP_104584652.1		30S ribosomal protein S3	rpsC		EBN15_RS03840	735	244	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	897711	898124	+					rplP		EBN15_RS03845	414		old_locus_tag=EBN15_03815
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	897711	898124	+	WP_003486706.1	WP_003486706.1		50S ribosomal protein L16	rplP		EBN15_RS03845	414	137	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	898124	898309	+					rpmC		EBN15_RS03850	186		old_locus_tag=EBN15_03820
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	898124	898309	+	WP_104604115.1	WP_104604115.1		50S ribosomal protein L29	rpmC		EBN15_RS03850	186	61	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	898321	898590	+					rpsQ		EBN15_RS03855	270		old_locus_tag=EBN15_03825
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	898321	898590	+	WP_003486701.1	WP_003486701.1		30S ribosomal protein S17	rpsQ		EBN15_RS03855	270	89	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	898605	898973	+					rplN		EBN15_RS03860	369		old_locus_tag=EBN15_03830
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	898605	898973	+	WP_003486699.1	WP_003486699.1		50S ribosomal protein L14	rplN		EBN15_RS03860	369	122	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	898989	899306	+					rplX		EBN15_RS03865	318		old_locus_tag=EBN15_03835
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	898989	899306	+	WP_003486696.1	WP_003486696.1		50S ribosomal protein L24	rplX		EBN15_RS03865	318	105	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	899318	899860	+					rplE		EBN15_RS03870	543		old_locus_tag=EBN15_03840
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	899318	899860	+	WP_010371090.1	WP_010371090.1		50S ribosomal protein L5	rplE		EBN15_RS03870	543	180	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	899872	900177	+					rpsN		EBN15_RS03875	306		old_locus_tag=EBN15_03845
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	899872	900177	+	WP_005917137.1	WP_005917137.1		30S ribosomal protein S14	rpsN		EBN15_RS03875	306	101	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	900382	900780	+					rpsH		EBN15_RS03880	399		old_locus_tag=EBN15_03850
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	900382	900780	+	WP_010371096.1	WP_010371096.1		30S ribosomal protein S8	rpsH		EBN15_RS03880	399	132	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	900796	901323	+					rplF		EBN15_RS03885	528		old_locus_tag=EBN15_03855
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	900796	901323	+	WP_104604114.1	WP_104604114.1		50S ribosomal protein L6	rplF		EBN15_RS03885	528	175	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	901415	901774	+					rplR		EBN15_RS03890	360		old_locus_tag=EBN15_03860
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	901415	901774	+	WP_005993383.1	WP_005993383.1		50S ribosomal protein L18	rplR		EBN15_RS03890	360	119	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	901933	902475	+					rpsE		EBN15_RS03895	543		old_locus_tag=EBN15_03865
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	901933	902475	+	WP_003486682.1	WP_003486682.1		30S ribosomal protein S5	rpsE		EBN15_RS03895	543	180	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	902468	902659	+					rpmD		EBN15_RS03900	192		old_locus_tag=EBN15_03870
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	902468	902659	+	WP_024711764.1	WP_024711764.1		50S ribosomal protein L30	rpmD		EBN15_RS03900	192	63	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	902664	903107	+					rplO		EBN15_RS03905	444		old_locus_tag=EBN15_03875
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	902664	903107	+	WP_104604113.1	WP_104604113.1		50S ribosomal protein L15	rplO		EBN15_RS03905	444	147	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	903115	904479	+					secY		EBN15_RS03910	1365		old_locus_tag=EBN15_03880
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	903115	904479	+	WP_104604112.1	WP_104604112.1		preprotein translocase subunit SecY	secY		EBN15_RS03910	1365	454	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	904811	905167	+					rpsM		EBN15_RS03915	357		old_locus_tag=EBN15_03885
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	904811	905167	+	WP_104604120.1	WP_104604120.1		30S ribosomal protein S13	rpsM		EBN15_RS03915	357	118	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	905178	905570	+					rpsK		EBN15_RS03920	393		old_locus_tag=EBN15_03890
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	905178	905570	+	WP_003486671.1	WP_003486671.1		30S ribosomal protein S11	rpsK		EBN15_RS03920	393	130	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	905586	906215	+					rpsD		EBN15_RS03925	630		old_locus_tag=EBN15_03895
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	905586	906215	+	WP_104604111.1	WP_104604111.1		30S ribosomal protein S4	rpsD		EBN15_RS03925	630	209	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	906269	907267	+					rpoA		EBN15_RS03930	999		old_locus_tag=EBN15_03900
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	906269	907267	+	WP_002811635.1	WP_002811635.1		DNA-directed RNA polymerase subunit alpha	rpoA		EBN15_RS03930	999	332	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	907447	907830	+					rplQ		EBN15_RS03935	384		old_locus_tag=EBN15_03905
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	907447	907830	+	WP_023902827.1	WP_023902827.1		50S ribosomal protein L17	rplQ		EBN15_RS03935	384	127	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	908173	908691	+							EBN15_RS03940	519		old_locus_tag=EBN15_03910
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	908173	908691	+	WP_104604110.1	WP_104604110.1		disulfide bond formation protein B			EBN15_RS03940	519	172	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	908821	910947	-							EBN15_RS03945	2127		old_locus_tag=EBN15_03915
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	908821	910947	-	WP_159406667.1	WP_159406667.1		TonB-dependent receptor			EBN15_RS03945	2127	708	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	911181	912578	+							EBN15_RS03950	1398		old_locus_tag=EBN15_03920
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	911181	912578	+	WP_104604108.1	WP_104604108.1		3-deoxy-7-phosphoheptulonate synthase class II			EBN15_RS03950	1398	465	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	912664	913791	+							EBN15_RS03955	1128		old_locus_tag=EBN15_03925
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	912664	913791	+	WP_104604107.1	WP_104604107.1		mechanosensitive ion channel			EBN15_RS03955	1128	375	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	913944	915575	-							EBN15_RS03960	1632		old_locus_tag=EBN15_03930
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	913944	915575	-	WP_208800620.1	WP_208800620.1		amidase			EBN15_RS03960	1632	543	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	915682	916149	-							EBN15_RS03965	468		old_locus_tag=EBN15_03935
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	915682	916149	-	WP_104604105.1	WP_104604105.1		DUF2127 domain-containing protein			EBN15_RS03965	468	155	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	916168	917997	-					typA		EBN15_RS03970	1830		old_locus_tag=EBN15_03940
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	916168	917997	-	WP_104604104.1	WP_104604104.1		translational GTPase TypA	typA		EBN15_RS03970	1830	609	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	918241	918735	+							EBN15_RS03975	495		old_locus_tag=EBN15_03945
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	918241	918735	+	WP_159406668.1	WP_159406668.1		peptidylprolyl isomerase			EBN15_RS03975	495	164	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	918857	919843	+							EBN15_RS03980	987		old_locus_tag=EBN15_03950
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	918857	919843	+	WP_104539831.1	WP_104539831.1		malate dehydrogenase			EBN15_RS03980	987	328	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	920014	920628	-							EBN15_RS03985	615		old_locus_tag=EBN15_03955
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	920014	920628	-	WP_104604103.1	WP_104604103.1		glutathione binding-like protein			EBN15_RS03985	615	204	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	920855	921316	-							EBN15_RS03990	462		old_locus_tag=EBN15_03960
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	920855	921316	-	WP_104604102.1	WP_104604102.1		cell wall hydrolase			EBN15_RS03990	462	153	
