# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	919748	921844	-							G4Q83_RS04065	2097		old_locus_tag=G4Q83_04090
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	919748	921844	-	WP_128419806.1	WP_128419806.1		glycosyltransferase			G4Q83_RS04065	2097	698	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	921938	924364	+					mrcB		G4Q83_RS04070	2427		old_locus_tag=G4Q83_04095
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	921938	924364	+	WP_128419807.1	WP_128419807.1		penicillin-binding protein 1B	mrcB		G4Q83_RS04070	2427	808	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	924381	924902	+							G4Q83_RS04075	522		old_locus_tag=G4Q83_04100
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	924381	924902	+	WP_128419808.1	WP_128419808.1		hypothetical protein			G4Q83_RS04075	522	173	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	925068	927059	+							G4Q83_RS04080	1992		old_locus_tag=G4Q83_04105
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	925068	927059	+	WP_128419809.1	WP_128419809.1		ATP-dependent DNA helicase			G4Q83_RS04080	1992	663	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	927197	927898	+					tsaB		G4Q83_RS04085	702		old_locus_tag=G4Q83_04110
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	927197	927898	+	WP_128419810.1	WP_128419810.1		tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB	tsaB		G4Q83_RS04085	702	233	
gene	pseudogene	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	927910	928596	+							G4Q83_RS22970	687		partial;pseudo
CDS	without_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	927910	928596	+				ADP-ribosylglycohydrolase family protein			G4Q83_RS22970	687		partial;pseudo
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	928942	929823	-							G4Q83_RS04090	882		old_locus_tag=G4Q83_04115
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	928942	929823	-	WP_128419811.1	WP_128419811.1		energy transducer TonB			G4Q83_RS04090	882	293	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	929820	930770	-					gshB		G4Q83_RS04095	951		old_locus_tag=G4Q83_04120
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	929820	930770	-	WP_128419812.1	WP_128419812.1		glutathione synthase	gshB		G4Q83_RS04095	951	316	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	931015	931416	+					pilG		G4Q83_RS04100	402		old_locus_tag=G4Q83_04125
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	931015	931416	+	WP_128419822.1	WP_128419822.1		twitching motility response regulator PilG	pilG		G4Q83_RS04100	402	133	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	931434	931796	+							G4Q83_RS04105	363		old_locus_tag=G4Q83_04130
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	931434	931796	+	WP_128419813.1	WP_128419813.1		response regulator			G4Q83_RS04105	363	120	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	931798	932328	+							G4Q83_RS04110	531		old_locus_tag=G4Q83_04135
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	931798	932328	+	WP_128419814.1	WP_128419814.1		chemotaxis protein CheW			G4Q83_RS04110	531	176	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	932369	934405	+							G4Q83_RS04115	2037		old_locus_tag=G4Q83_04140
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	932369	934405	+	WP_128419815.1	WP_128419815.1		methyl-accepting chemotaxis protein			G4Q83_RS04115	2037	678	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	934527	941213	+							G4Q83_RS04120	6687		old_locus_tag=G4Q83_04145
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	934527	941213	+	WP_128419823.1	WP_128419823.1		Hpt domain-containing protein			G4Q83_RS04120	6687	2228	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	941200	942567	+							G4Q83_RS04125	1368		old_locus_tag=G4Q83_04150
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	941200	942567	+	WP_128419816.1	WP_128419816.1		chemotaxis protein			G4Q83_RS04125	1368	455	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	942612	943088	+							G4Q83_RS04130	477		old_locus_tag=G4Q83_04155
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	942612	943088	+	WP_128419817.1	WP_128419817.1		chemotaxis protein CheW			G4Q83_RS04130	477	158	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	943872	944123	-							G4Q83_RS22975	252		old_locus_tag=G4Q83_04160
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	943872	944123	-	WP_246432426.1	WP_246432426.1		hypothetical protein			G4Q83_RS22975	252	83	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	945288	948080	+							G4Q83_RS22980	2793		old_locus_tag=G4Q83_04165
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	945288	948080	+	WP_246432365.1	WP_246432365.1		RHS repeat protein			G4Q83_RS22980	2793	930	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	948085	948459	+							G4Q83_RS04145	375		old_locus_tag=G4Q83_04170
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	948085	948459	+	WP_128419818.1	WP_128419818.1		hypothetical protein			G4Q83_RS04145	375	124	
gene	pseudogene	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	948465	949132	+							G4Q83_RS04150	668		partial;pseudo;old_locus_tag=G4Q83_04175
CDS	without_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	948465	949132	+				RHS repeat-associated core domain-containing protein			G4Q83_RS04150	668		partial;pseudo
gene	pseudogene	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	949498	950648	-							G4Q83_RS04155	1151		pseudo;old_locus_tag=G4Q83_04180
CDS	without_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	949498	950648	-				IS3 family transposase			G4Q83_RS04155	1151		pseudo
gene	pseudogene	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	950715	950957	+							G4Q83_RS04160	243		partial;pseudo;old_locus_tag=G4Q83_04185
CDS	without_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	950715	950957	+				IS3 family transposase			G4Q83_RS04160	243		partial;pseudo
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	950987	951334	-							G4Q83_RS04165	348		old_locus_tag=G4Q83_04190
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	950987	951334	-	WP_128421794.1	WP_128421794.1		hypothetical protein			G4Q83_RS04165	348	115	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	951586	952506	-							G4Q83_RS04170	921		old_locus_tag=G4Q83_04195
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	951586	952506	-	WP_128421795.1	WP_128421795.1		LysR family transcriptional regulator			G4Q83_RS04170	921	306	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	952629	953450	+							G4Q83_RS04175	822		old_locus_tag=G4Q83_04200
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	952629	953450	+	WP_128421796.1	WP_128421796.1		3'(2'),5'-bisphosphate nucleotidase CysQ			G4Q83_RS04175	822	273	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	953447	954064	+							G4Q83_RS04180	618		old_locus_tag=G4Q83_04205
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	953447	954064	+	WP_128421797.1	WP_128421797.1		NAD(P)H-binding protein			G4Q83_RS04180	618	205	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	954188	954940	-							G4Q83_RS04185	753		old_locus_tag=G4Q83_04210
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	954188	954940	-	WP_128421798.1	WP_128421798.1		SDR family oxidoreductase			G4Q83_RS04185	753	250	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	955034	955963	+							G4Q83_RS04190	930		old_locus_tag=G4Q83_04215
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	955034	955963	+	WP_128421799.1	WP_128421799.1		AraC family transcriptional regulator			G4Q83_RS04190	930	309	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	956135	956918	+							G4Q83_RS04195	784		old_locus_tag=G4Q83_04220
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	956135	956918	+	WP_128421800.1	WP_128421800.1		IS5 family transposase			G4Q83_RS04195	786	261	ribosomal_slippage
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	957022	958005	-							G4Q83_RS04200	984		old_locus_tag=G4Q83_04225
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	957022	958005	-	WP_185817191.1	WP_185817191.1		IS5 family transposase			G4Q83_RS04200	984	327	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	958264	959448	-							G4Q83_RS04205	1185		old_locus_tag=G4Q83_04230
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	958264	959448	-	WP_128420587.1	WP_128420587.1		flagellin			G4Q83_RS04205	1185	394	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	959784	960992	-					flgL		G4Q83_RS04210	1209		old_locus_tag=G4Q83_04235
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	959784	960992	-	WP_128420586.1	WP_128420586.1		flagellar hook-associated protein FlgL	flgL		G4Q83_RS04210	1209	402	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	960989	962863	-					flgK		G4Q83_RS04215	1875		old_locus_tag=G4Q83_04240
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	960989	962863	-	WP_128420585.1	WP_128420585.1		flagellar hook-associated protein FlgK	flgK		G4Q83_RS04215	1875	624	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	962875	964095	-					flgJ		G4Q83_RS04220	1221		old_locus_tag=G4Q83_04245
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	962875	964095	-	WP_128420584.1	WP_128420584.1		flagellar assembly peptidoglycan hydrolase FlgJ	flgJ		G4Q83_RS04220	1221	406	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	964097	965215	-							G4Q83_RS04225	1119		old_locus_tag=G4Q83_04250
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	964097	965215	-	WP_128420583.1	WP_128420583.1		flagellar basal body P-ring protein FlgI			G4Q83_RS04225	1119	372	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	965224	965925	-					flgH		G4Q83_RS04230	702		old_locus_tag=G4Q83_04255
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	965224	965925	-	WP_128420582.1	WP_128420582.1		flagellar basal body L-ring protein FlgH	flgH		G4Q83_RS04230	702	233	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	965949	966734	-					flgG		G4Q83_RS04235	786		old_locus_tag=G4Q83_04260
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	965949	966734	-	WP_128420581.1	WP_128420581.1		flagellar basal-body rod protein FlgG	flgG		G4Q83_RS04235	786	261	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	966852	967607	-							G4Q83_RS04240	756		old_locus_tag=G4Q83_04265
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	966852	967607	-	WP_128420580.1	WP_128420580.1		flagellar basal body rod protein FlgF			G4Q83_RS04240	756	251	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	967748	968971	-					flgE		G4Q83_RS04245	1224		old_locus_tag=G4Q83_04270
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	967748	968971	-	WP_128420579.1	WP_128420579.1		flagellar hook protein FlgE	flgE		G4Q83_RS04245	1224	407	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	968997	969668	-					flgD		G4Q83_RS04250	672		old_locus_tag=G4Q83_04275
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	968997	969668	-	WP_128420578.1	WP_128420578.1		flagellar basal body rod modification protein	flgD		G4Q83_RS04250	672	223	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	969713	970120	-					flgC		G4Q83_RS04255	408		old_locus_tag=G4Q83_04280
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	969713	970120	-	WP_128420577.1	WP_128420577.1		flagellar basal body rod protein FlgC	flgC		G4Q83_RS04255	408	135	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	970123	970524	-					flgB		G4Q83_RS04260	402		old_locus_tag=G4Q83_04285
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	970123	970524	-	WP_128420576.1	WP_128420576.1		flagellar basal body rod protein FlgB	flgB		G4Q83_RS04260	402	133	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	970675	971619	-							G4Q83_RS04265	945		old_locus_tag=G4Q83_04290
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	970675	971619	-	WP_128420575.1	WP_128420575.1		chemotaxis protein			G4Q83_RS04265	945	314	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	971816	972460	+					flgA		G4Q83_RS04270	645		old_locus_tag=G4Q83_04295
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	971816	972460	+	WP_128420574.1	WP_128420574.1		flagellar basal body P-ring formation protein FlgA	flgA		G4Q83_RS04270	645	214	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	972526	972843	+					flgM		G4Q83_RS04275	318		old_locus_tag=G4Q83_04300
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	972526	972843	+	WP_128420573.1	WP_128420573.1		flagellar biosynthesis anti-sigma factor FlgM	flgM		G4Q83_RS04275	318	105	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	972840	973184	+							G4Q83_RS04280	345		old_locus_tag=G4Q83_04305
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	972840	973184	+	WP_128420572.1	WP_128420572.1		flagellar protein FlgN			G4Q83_RS04280	345	114	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	973352	974506	+							G4Q83_RS04285	1155		old_locus_tag=G4Q83_04310
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	973352	974506	+	WP_246432366.1	WP_246432366.1		ATP-binding protein			G4Q83_RS04285	1155	384	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	974622	976346	-							G4Q83_RS04290	1725		old_locus_tag=G4Q83_04315
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	974622	976346	-	WP_128420570.1	WP_128420570.1		EAL domain-containing protein			G4Q83_RS04290	1725	574	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	976351	978453	-							G4Q83_RS04295	2103		old_locus_tag=G4Q83_04320
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	976351	978453	-	WP_246432277.1	WP_246432277.1		PAS domain S-box protein			G4Q83_RS04295	2103	700	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	978613	981399	+							G4Q83_RS04300	2787		old_locus_tag=G4Q83_04325
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	978613	981399	+	WP_128420569.1	WP_128420569.1		EAL domain-containing protein			G4Q83_RS04300	2787	928	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	981691	982308	+							G4Q83_RS04305	618		old_locus_tag=G4Q83_04330
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	981691	982308	+	WP_128420568.1	WP_128420568.1		hypothetical protein			G4Q83_RS04305	618	205	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	982419	984170	+							G4Q83_RS04310	1752		old_locus_tag=G4Q83_04335
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	982419	984170	+	WP_128420567.1	WP_128420567.1		ABC transporter permease subunit			G4Q83_RS04310	1752	583	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	984188	985507	+							G4Q83_RS04315	1320		old_locus_tag=G4Q83_04340
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	984188	985507	+	WP_128420566.1	WP_128420566.1		nitrate/sulfonate/bicarbonate ABC transporter ATP-binding protein			G4Q83_RS04315	1320	439	
gene	pseudogene	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	985580	986266	-							G4Q83_RS04320	687		partial;pseudo;old_locus_tag=G4Q83_04345
CDS	without_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	985580	986266	-				IS3 family transposase			G4Q83_RS04320	687		partial;pseudo
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	986802	987173	+							G4Q83_RS04325	372		old_locus_tag=G4Q83_04350
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	986802	987173	+	WP_128421932.1	WP_128421932.1		MbcA/ParS/Xre antitoxin family protein			G4Q83_RS04325	372	123	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	987170	987703	+							G4Q83_RS04330	534		old_locus_tag=G4Q83_04355
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	987170	987703	+	WP_128421933.1	WP_128421933.1		RES family NAD+ phosphorylase			G4Q83_RS04330	534	177	
gene	pseudogene	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	987762	988764	-							G4Q83_RS04335	1003		partial;pseudo;old_locus_tag=G4Q83_04360
CDS	without_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	987762	988764	-				hypothetical protein			G4Q83_RS04335	1003		partial;pseudo
gene	pseudogene	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	988775	989573	-							G4Q83_RS04340	799		pseudo;old_locus_tag=G4Q83_04365
CDS	without_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	988775	989573	-				IS5 family transposase			G4Q83_RS04340	799		pseudo
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	990058	990552	+							G4Q83_RS04345	495		old_locus_tag=G4Q83_04370
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	990058	990552	+	WP_128421655.1	WP_128421655.1		CinA family protein			G4Q83_RS04345	495	164	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	990582	992258	+							G4Q83_RS04350	1677		old_locus_tag=G4Q83_04375
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	990582	992258	+	WP_128421657.1	WP_128421657.1		AarF/UbiB family protein			G4Q83_RS04350	1677	558	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	992346	992981	+					lexA		G4Q83_RS04355	636		old_locus_tag=G4Q83_04380
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	992346	992981	+	WP_128421654.1	WP_128421654.1		transcriptional repressor LexA	lexA		G4Q83_RS04355	636	211	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	993178	994221	+					recA		G4Q83_RS04360	1044		old_locus_tag=G4Q83_04385
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	993178	994221	+	WP_128421653.1	WP_128421653.1		recombinase RecA	recA		G4Q83_RS04360	1044	347	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	994336	994842	+					recX		G4Q83_RS04365	507		old_locus_tag=G4Q83_04390
